Gene,T-Value for Class EPD
U13395_at,2.34092903833
U22970_rna1_s_at,2.34090488497
M65291_at,2.34052088946
X60957_at,2.34041941148
L22214_at,2.33986197459
X70476_at,2.33967225675
X99897_s_at,2.3390438713
Y12556_at,2.33875496447
L27479_at,2.33816701959
U15642_s_at,2.3380824992
Z29505_at,2.33527827297
X85781_s_at,2.33415800793
Y00339_s_at,2.33414214609
Y00636_at,2.3330325595
U47927_at,2.33154322575
L14542_at,2.33109000245
Z19574_rna1_at,2.32999080062
S76978_s_at,2.32895170736
M85085_at,2.32818666515
U66838_at,2.32785540998
X83368_at,2.32581522606
U39400_at,2.32579061805
D55638_at,2.32481487344
L78833_cds1_at,2.32423023687
U15174_at,2.32262415942
Z74792_s_at,2.32258406534
U24153_at,2.3225018879
L43631_at,2.32057079156
K02215_at,2.32016846701
L77559_at,2.31872216454
M95724_at,2.318696381
L22569_at,2.31823303864
X67325_at,2.31801136751
M94065_at,2.31732003698
D87451_at,2.31702879595
U23736_s_at,2.31700303217
M25753_at,2.31519817288
U37219_at,2.31450443828
U58096_at,2.31255283179
U11791_at,2.31161172832
J04948_at,2.31032568465
U88629_at,2.30888834337
HG4194-HT4464_at,2.30881123542
X55990_rna1_at,2.30740397901
M92934_at,2.30739102294
X98178_s_at,2.30565512837
D50063_at,2.30404283533
D14827_at,2.30368496361
U60805_at,2.30346611936
X66171_at,2.30177231923
D42073_at,2.30058192523
X93498_at,2.29980931835
U79260_at,2.29892536554
U20285_at,2.29799530189
M14158_cds4_at,2.29740458698
U40572_at,2.29738822802
M32304_s_at,2.29708624134
D16815_at,2.29589798212
X90824_s_at,2.29549518792
M93107_at,2.29489685202
U62961_at,2.29319361182
M12036_at,2.29008804079
U96131_at,2.28999285761
Y11180_at,2.28921523402
Z96810_at,2.2888527277
AD000684_cds1_at,2.28807371472
L34600_at,2.28682160608
U92014_at,2.28655587437
U09367_at,2.28481743953
D42043_at,2.28479036378
U22029_f_at,2.28384903517
U68030_at,2.28323726452
U09366_at,2.28160078946
L19779_at,2.28138540391
S81737_s_at,2.2812374969
X69962_s_at,2.27909658774
HG1322-HT5143_s_at,2.27903464434
AF009426_at,2.27838645562
U40223_at,2.27815355891
U02493_at,2.27763429128
U25771_at,2.27741578517
U51127_at,2.27694025911
S69370_s_at,2.27666095015
M58603_at,2.27626421855
AJ001421_at,2.27519660499
Z29083_at,2.27466164342
X95677_at,2.27386995704
X07619_s_at,2.27239326337
HG2850-HT4814_s_at,2.27207123131
L35263_at,2.27186622714
U50327_s_at,2.27136398426
M13485_at,2.27111445583
X81636_at,2.27090245677
U46116_at,2.27088235296
M58028_at,2.27035939884
Z48804_at,2.26989950472
M23114_at,2.26793228391
U31176_at,2.26751343709
D26561_cds1_at,2.26721452239
Z15115_at,2.26689889128
L14565_at,2.26552769642
U04270_at,2.26440850068
D87453_at,2.26321128899
X06389_at,2.2627235196
Y09443_at,2.26230859103
X04500_at,2.26153392641
X03934_at,2.26108769023
M15656_at,2.25870060905
L77563_at,2.25695879644
D87002_cds2_at,2.25640375546
U04810_at,2.25343570982
Z34974_s_at,2.25339861543
HG2171-HT2241_r_at,2.2533455415
M22877_at,2.25322051945
D63391_at,2.2518937896
HG3502-HT3696_at,2.25155170717
J03161_at,2.25128153403
M76558_at,2.25057149417
U40343_at,2.25052003508
M30838_at,2.24969666762
U55209_at,2.24949880403
M27533_s_at,2.2491010832
U75308_at,2.24897201091
D38551_at,2.24543445188
X14346_at,2.24445983662
X07109_at,2.24431995366
M58286_s_at,2.24422576484
J05582_s_at,2.24386839288
X80695_at,2.24319940278
HG2841-HT2968_s_at,2.24316906268
X86809_at,2.24191579447
U80040_at,2.24182376954
X98260_at,2.24146296335
X95404_at,2.24077083638
U18235_at,2.24024179815
J03263_s_at,2.23990231176
HG3432-HT3620_s_at,2.23757231057
L27213_s_at,2.23546990852
S81916_at,2.23522879804
S59184_at,2.23455530099
L35594_at,2.23305616985
U17280_at,2.23302591522
S78187_at,2.23281414232
X16135_at,2.23232889653
HG2981-HT3125_s_at,2.23009062996
HG1327-HT1327_s_at,2.22937714266
D63478_at,2.22928424807
M67468_s_at,2.22874716042
Z14000_at,2.22854505027
U24152_at,2.22582810155
Y00318_at,2.22516300093
X83535_s_at,2.22473437985
L41559_at,2.22402568776
X15088_at,2.22350748695
D87673_at,2.22301726023
Z69923_at,2.2225814547
M36803_at,2.22219370568
AB002315_at,2.22166290788
X78565_at,2.22123603974
U08815_at,2.22029448811
AC000061_cds2_at,2.21836566059
L14754_at,2.2165884605
M97796_s_at,2.21515015645
D13168_at,2.21475213405
L11353_at,2.21430723599
X93499_at,2.21338817093
M16342_at,2.21288922097
U60975_at,2.21215569081
J04810_s_at,2.21198097503
U29656_at,2.21196973848
X67734_at,2.20909449923
M90516_at,2.20893014994
X52611_s_at,2.20683297274
D50930_at,2.20595137719
U43916_s_at,2.20495801588
X61970_at,2.20430741195
J04164_at,2.20385352014
L38490_s_at,2.2035752455
X89059_at,2.20285552493
U10362_at,2.20284666555
U61374_at,2.20230789356
X02158_rna1_at,2.20227348119
U62015_at,2.19967459508
X71973_at,2.19784495988
X52221_at,2.19780080479
S67325_at,2.19654491379
X79353_at,2.19602892335
HG4716-HT5158_at,2.19584923474
X15822_at,2.19556654275
L38696_at,2.19476008376
U96769_rna1_at,2.19372455206
M29581_at,2.19321991094
Y11174_at,2.19081171031
M63928_at,2.19074078338
D28473_s_at,2.18912327216
M54914_s_at,2.18886980164
M21119_s_at,2.18776470935
Y10511_at,2.18767073496
U22178_s_at,2.18759713967
X04106_at,2.18732924644
M84605_at,2.18703452494
K03515_at,2.18330522229
U19180_at,2.18302090102
HG3107-HT3283_s_at,2.18203477134
X63131_s_at,2.18163968316
U37707_at,2.18081554048
U36764_at,2.18004895236
D85433_at,2.17906313289
X79201_at,2.17882044289
M55420_at,2.17874254099
X99133_at,2.17848905229
D13642_at,2.17817258558
HG2261-HT2351_s_at,2.17814534682
X95152_rna1_at,2.17784455544
U91931_at,2.1776005388
U94747_at,2.17743417711
M90356_f_at,2.17684985504
M37984_rna1_at,2.17637051337
M74297_at,2.17569042387
M34175_at,2.1755418946
J04456_at,2.17491625384
U20362_at,2.17487380194
U49187_at,2.1742380831
U72508_at,2.17399645157
D26156_s_at,2.17247223441
U18244_at,2.17228842309
L22548_at,2.1719447709
D14661_at,2.17174417809
HG1103-HT1103_at,2.17159886521
U55206_at,2.17142355315
AF006087_at,2.17006305519
J04058_at,2.167986683
D83260_s_at,2.16755392329
U82818_at,2.16708425452
U84540_at,2.16670778285
Z68280_cds2_s_at,2.16549637876
U66198_at,2.16412913323
M13686_s_at,2.16380646309
S75213_s_at,2.16266475597
HG4058-HT4328_at,2.16260846995
Z54367_s_at,2.16124903947
U77968_at,2.1611382469
D87444_at,2.16064692175
M32639_at,2.16059917275
X84373_at,2.15996509082
X91103_at,2.15873162604
U62433_at,2.15867907514
L49380_at,2.15822193864
U12775_at,2.15607241405
AF007111_at,2.15588581405
U52969_at,2.15501575362
U72511_at,2.15494246656
U36922_at,2.15301050695
D38583_at,2.15060745984
HG1602-HT1602_at,2.14920740758
M15395_at,2.14871142489
S52969_cds1_s_at,2.14808886164
X02176_s_at,2.14783594616
X81895_at,2.14661838909
X14445_at,2.1465763598
S81419_at,2.14191051137
U92458_at,2.14093762241
U02556_at,2.13963638207
U12387_s_at,2.13960950247
AB000220_at,2.13936893011
U25956_at,2.13918674936
X62025_rna1_at,2.13700005464
Y09321_at,2.13634770786
M38258_at,2.1359966957
U32849_at,2.13525503121
U77665_at,2.1351527925
HG2999-HT4756_s_at,2.13505776576
L11672_r_at,2.13476940581
M60278_at,2.13471628468
X15949_at,2.13383790012
Z24725_at,2.13342761701
L26339_at,2.13310363216
U33053_at,2.1315503047
L13278_at,2.13070995948
D63484_at,2.13063116638
HG1751-HT1768_at,2.13005563709
U86782_at,2.12993985085
L41690_at,2.12826249875
U19252_s_at,2.12819234952
M69177_at,2.1279060162
X54304_at,2.12722910579
L10413_at,2.12451888459
L07758_at,2.12436147267
X07979_at,2.12401846033
M13699_at,2.12317823152
U05875_at,2.12307431454
U64444_at,2.12203141257
U23942_at,2.12192292132
M19878_at,2.12142110691
M30269_at,2.11943550536
U35407_at,2.11925761506
X15306_rna1_at,2.11908342883
U83908_at,2.11847096713
D90084_at,2.11807679281
U22662_at,2.11774799862
U05040_at,2.11759053843
M34715_at,2.116974222
X04391_at,2.11573403133
L32179_at,2.11563238853
U00672_at,2.11496320998
J05016_rna1_s_at,2.11216316377
Z79581_at,2.11077500037
S70348_at,2.11068065889
M83363_at,2.11011235883
D00761_at,2.10973960869
L37868_s_at,2.10954572873
L09604_at,2.10784337111
Y10505_at,2.10751462801
V00572_at,2.10742310126
U49020_cds2_s_at,2.10546318114
U77827_at,2.10425679438
L03840_s_at,2.10343071244
U68488_at,2.10188573054
U52112_rna5_at,2.10022296411
X78710_at,2.10007165787
M15517_cds3_s_at,2.10006672517
HG4582-HT4987_at,2.09970415719
X52228_at,2.09833025412
X68149_at,2.09825510028
U53347_at,2.09750467078
Y08409_at,2.09695087899
M16707_rna1_at,2.09692926431
L32832_s_at,2.09563354796
U76638_at,2.09535018921
M85289_at,2.09467179075
L11669_at,2.0942807496
HG2810-HT2921_at,2.09395468838
M25296_at,2.09337848985
U63329_at,2.09075180247
U70660_at,2.09067415916
Z49155_at,2.09029461365
HG3432-HT3621_at,2.08972592739
X95190_at,2.08944022776
U63824_at,2.08928221972
L23808_at,2.08913653829
U90268_at,2.08773936474
D32202_at,2.08654863654
X89576_at,2.08632037741
M60450_s_at,2.08207335951
D90097_at,2.08161936014
L39061_at,2.08156091448
J02783_at,2.08125618161
U28015_at,2.08074515719
D87445_at,2.07911833332
M34516_r_at,2.07662557766
L37347_at,2.07565952324
X51985_at,2.07542139465
X78817_at,2.07420885302
U59423_at,2.07332696275
M94151_at,2.07331984554
HG4458-HT4727_at,2.07183668921
U49785_at,2.07149144975
Y08999_at,2.07118195686
M60858_rna1_at,2.07095291725
M35198_at,2.07074755919
X80818_at,2.06880105218
U86409_at,2.068634703
U29589_at,2.06800790408
M74491_at,2.06792925737
M21934_at,2.06775116246
J04173_at,2.06746532821
U24166_at,2.06728837625
D26070_at,2.0664815086
U30825_at,2.06574982317
Z33642_at,2.06472356241
L12168_at,2.06462886225
U26398_at,2.06440250834
M30703_s_at,2.06387665056
J03634_at,2.06330185736
X60299_s_at,2.0627202151
U72882_s_at,2.061707828
X75756_at,2.06153790561
M15958_at,2.06071090382
U17579_rna1_at,2.05975436485
U02680_at,2.05925399302
U09953_at,2.05806853642
Z22535_at,2.05730811338
L77566_at,2.05706840985
D86958_at,2.05683401181
M11433_at,2.05455955851
D90359_at,2.05316492266
U72509_s_at,2.05277806897
D49357_at,2.05255335911
L40377_at,2.05183642056
U70439_s_at,2.05107029047
M92303_at,2.0509099637
L76627_at,2.04927659727
M58459_at,2.04912575755
U18062_at,2.04812600407
M55172_at,2.0470505027
U49089_at,2.04554827887
HG1877-HT1917_s_at,2.0441083916
M61199_at,2.04406947385
U41060_at,2.04395307607
M95929_at,2.04267682737
U41163_s_at,2.04249244134
U17418_at,2.04160334608
X75208_at,2.04062414206
D87258_at,2.03946217345
X98001_at,2.03888668476
U69611_at,2.03844984573
U51903_at,2.03635760157
X17648_at,2.03574224092
M16801_at,2.03508419164
X98085_at,2.03507537654
D85758_at,2.03481174749
U61734_s_at,2.03115695301
HG998-HT998_s_at,2.03109542942
J04040_at,2.03057815942
X83228_at,2.0298541946
D30755_at,2.0293694811
M74542_at,2.02725665491
U49973_xpt2_at,2.02680982387
M17236_at,2.02639573285
M37435_at,2.02574400496
U69546_at,2.02562096291
X67098_at,2.02495606403
L20320_at,2.02494232697
X74801_at,2.02478524732
S75463_at,2.023086393
U72209_at,2.02283469499
U30313_at,2.02228939319
X51345_at,2.02228434776
U20816_s_at,2.0219826163
Z34975_at,2.02187584069
U27333_at,2.02160347629
M28209_at,2.01991284533
L07044_at,2.0198903227
U52112_rna1_at,2.01856902695
HG4020-HT4290_s_at,2.01839528452
M86737_at,2.01661493807
X02612_at,2.016468991
X51408_at,2.01569911888
Z34897_at,2.01403415682
HG2147-HT2217_at,2.01324365303
M64108_at,2.01310382629
D28235_s_at,2.01310187246
U30888_at,2.01263333186
U90551_at,2.01229015256
Z11737_at,2.01086393086
M59488_at,2.00882331144
U20391_rna6_at,2.00875515444
L25085_at,2.00857008508
M95767_at,2.00770206975
M95787_at,2.00691495234
U79286_at,2.0068330738
Y10659_at,2.00601295307
M92287_at,2.00580103733
D67029_at,2.00379583302
M16750_s_at,2.00352318234
X94612_at,2.00298558384
D83032_at,2.0023133511
U40271_s_at,2.00099814869
M24351_cds2_at,1.9998733621
J05243_at,1.99970259546
X57522_at,1.9994561083
L40396_at,1.99849860277
J04056_at,1.99783673459
Z83742_at,1.99734716846
X16064_at,1.99672053155
M24900_at,1.99643691975
D38537_s_at,1.99641861177
U90437_at,1.9953175989
X92814_at,1.99320300656
U77594_at,1.99225550544
U11701_at,1.99208889273
X78706_at,1.99191172883
Y07565_s_at,1.99090271697
S85963_at,1.99066411656
M28826_at,1.98996156647
U20647_at,1.98815102169
M29550_at,1.98665931841
U09770_at,1.98587613009
D86979_at,1.98561508374
X95425_s_at,1.98532840323
S74683_at,1.98475395491
L38616_at,1.98454406615
D31815_at,1.98411687357
M19650_s_at,1.98255308984
U57317_at,1.9819144973
HG4319-HT4589_at,1.98181359292
M18533_at,1.98076507326
M27504_s_at,1.98051803824
M65214_s_at,1.98036558826
HG2383-HT4824_s_at,1.98007022116
X93036_at,1.98004578011
HG2887-HT3031_r_at,1.97867146223
U43286_at,1.97857297974
AF002020_at,1.97837449249
M61733_at,1.97813226677
U14970_at,1.9774599176
U79282_at,1.97710805986
J00124_at,1.97604783487
X97160_rna1_at,1.97498650875
U76369_at,1.97483912558
U31628_at,1.97443342904
U61836_at,1.97433492959
X91504_at,1.97325136784
M37190_at,1.97324983882
U49837_at,1.97232480632
S81003_at,1.97189159611
U54778_at,1.9715460303
M28983_at,1.96992533757
X75304_at,1.96989571152
D42044_at,1.96828408216
U18422_at,1.96813648456
L04510_at,1.96780939132
M22976_at,1.9671160618
M54927_at,1.96687178529
U80628_at,1.96673135394
U00946_at,1.96632777787
M59216_s_at,1.96580252015
U13219_at,1.96424952236
X74008_at,1.96368300623
X51755_cds5_s_at,1.963046315
U53446_at,1.96197786918
Z83802_at,1.96193840299
K03474_at,1.96143726031
U25165_at,1.96058049837
L78267_at,1.96005505079
U13737_at,1.95921897031
U59752_at,1.95791451174
M36341_at,1.95603863844
U20758_rna1_at,1.95573233629
HG2873-HT3017_at,1.9556037957
L01406_at,1.95485522397
X79865_at,1.954723109
U41767_s_at,1.95454462226
L07515_at,1.95430230444
L05425_at,1.95323313427
U37055_rna1_s_at,1.95274797033
HG4662-HT5075_at,1.95268880048
M63623_at,1.95188559809
U31215_s_at,1.95067203817
U78678_at,1.94937215604
U33052_s_at,1.94893069937
U28833_at,1.94881851996
S75313_at,1.94640399299
S73885_s_at,1.94546805751
D16181_at,1.94530927666
U49188_at,1.9446613025
D26561_cds2_at,1.94456970714
M94362_at,1.94343838277
U08191_s_at,1.94330781271
X61755_rna1_s_at,1.94259330632
U75370_at,1.94246816902
J03068_at,1.94227633778
HG4593-HT4998_at,1.94159140629
HG2573-HT2669_at,1.94148288953
X99728_at,1.94099934204
M73547_at,1.94060119922
AB000114_at,1.93923624931
M14764_at,1.93850050747
Z80788_at,1.93744845665
M27436_s_at,1.93658133309
X66534_at,1.93461025051
D16688_s_at,1.93460277072
U91932_at,1.93328224121
U68723_at,1.93272665914
M21984_at,1.93190062198
M31627_at,1.93049540228
D50640_at,1.92974914987
X04327_at,1.9282257099
X16832_at,1.92602536056
M83712_s_at,1.9259183031
L17418_cds2_s_at,1.92450250712
U83410_at,1.92405662969
X05610_at,1.92261976977
M87339_at,1.92220769464
U60269_cds1_at,1.921456456
S69231_s_at,1.92097074604
U15085_at,1.92064521709
Z38026_at,1.91997491156
AB005535_s_at,1.91944449886
X85137_s_at,1.91920501234
U19495_s_at,1.91829492468
U18919_at,1.91605071399
S83198_at,1.91533734932
U31216_s_at,1.9151432705
D43767_at,1.91353432934
HG4169-HT4439_s_at,1.91283017533
X82200_at,1.91228858915
J04132_at,1.91226590615
L07956_at,1.91223163825
U40372_at,1.91208328721
X85545_at,1.91193701316
U50361_s_at,1.91174451081
D83783_at,1.90912456392
X59871_at,1.90912372665
M81780_cds3_at,1.90735862172
X94628_rna1_s_at,1.90725505489
X53390_s_at,1.90707678485
X17093_at,1.90471756652
U79273_at,1.90471277102
X57303_at,1.90438369823
M91592_at,1.90403512358
M13928_s_at,1.90116972229
U89922_s_at,1.90105586432
X58401_at,1.90088388762
X93512_at,1.90087416614
U23852_s_at,1.89962667284
X84194_at,1.89900784687
U21689_at,1.89853985785
X15673_s_at,1.89836461912
U41815_at,1.89745266636
U66559_at,1.89623212982
L76703_at,1.89607484144
X65644_at,1.89537211341
U29091_at,1.89472176596
M11437_cds2_at,1.89468386344
M21551_rna1_at,1.8944041117
D10923_at,1.8935614212
M27691_at,1.89337343897
M35878_at,1.89293522964
X82456_at,1.89139693363
U57094_at,1.89121183503
X96381_rna1_at,1.89112135684
U57911_at,1.89094043794
U68031_at,1.88991989889
U65002_at,1.88978317703
D30655_at,1.8897622993
M37197_at,1.88650035036
HG2815-HT2931_at,1.88620583765
D87470_at,1.88587992734
U72648_s_at,1.88568619778
U94585_at,1.88342653176
X69838_at,1.8832718093
M37755_f_at,1.88275877411
U47621_at,1.88231460539
D50477_s_at,1.88158214047
U77718_at,1.88140908809
D87682_at,1.88130310464
HG3187-HT3366_s_at,1.88124111002
S75168_rna1_at,1.88119194183
X65965_s_at,1.87771079879
D38552_at,1.87666490662
J00306_at,1.87654484348
D87467_at,1.87600897934
U60060_at,1.87503153446
M90299_at,1.87386695752
M95627_at,1.8721553756
L43576_at,1.87192608759
HG417-HT417_s_at,1.87044868166
HG2614-HT2710_at,1.86838745125
X66533_at,1.86800468743
Y07512_at,1.86627225673
U18549_at,1.86570609394
U25435_at,1.86499476135
U37352_at,1.86455168532
U73328_at,1.86429355182
U73737_at,1.86412174422
U07424_at,1.86275418623
M63488_at,1.86221029501
HG2724-HT2820_at,1.86211275665
Z18956_at,1.8620030494
U38964_s_at,1.86193706042
D50487_at,1.8617437564
M14338_at,1.86100913069
X54867_s_at,1.85986297021
U23946_at,1.85837185383
U40279_at,1.8582065256
D28915_at,1.85673910253
U78556_at,1.85633616731
U12767_at,1.85624336582
L04731_at,1.85619623191
S83309_s_at,1.85498423324
M99439_at,1.85455387228
U59111_at,1.85242203937
HG2564-HT2660_s_at,1.85124823255
X74331_at,1.84942298792
X14474_at,1.84801831676
X64838_at,1.84650624003
L37127_at,1.84640984051
X66436_at,1.84633275287
D13626_at,1.84549266426
M20203_s_at,1.84535885729
M17886_at,1.84475443165
D13636_at,1.84377248739
D21063_at,1.8434088402
X02761_s_at,1.8422094558
S65738_at,1.84171757415
M11119_at,1.84042243867
X79888_at,1.84022908813
X16706_at,1.83995438974
HG3484-HT3678_s_at,1.83972554131
HG4018-HT4288_at,1.83971670669
X74142_at,1.83925442011
L42243_cds1_at,1.83895639063
M92843_s_at,1.83892083538
D78275_at,1.83785226894
M33374_at,1.83642792408
X02750_at,1.83613855424
D90042_at,1.83541403499
D43947_at,1.8345489107
U52518_at,1.83442206345
X80763_s_at,1.83424350643
U88964_at,1.834180868
M26041_s_at,1.83416225414
U57650_at,1.83416197754
Y00970_at,1.83409054412
M37815_cds1_at,1.83313717499
HG3039-HT3200_at,1.8329881924
D29954_at,1.83254170378
U66578_at,1.83230717474
U44975_at,1.83217704096
D11151_at,1.83092166175
U14550_at,1.83047665076
U70732_rna1_at,1.83039313015
X79984_at,1.83022098189
D29805_at,1.83010270528
D83735_at,1.82959809205
X95463_s_at,1.82891180203
X99687_at,1.82787947751
U09860_at,1.82776102362
Z22548_at,1.82687916817
X68688_rna1_s_at,1.82677765088
HG371-HT26388_at,1.82652479357
X68277_at,1.82579511306
S75295_at,1.82544697041
X14830_at,1.82469066233
U37359_at,1.8241989312
M82882_at,1.82369035688
L19067_at,1.82277845358
U80226_s_at,1.8227347129
X80915_rna1_at,1.82138624552
U37408_at,1.82136537277
M62403_s_at,1.81961070172
L34587_at,1.8193548868
Y07755_at,1.81897590517
U43899_at,1.81820950283
U81262_at,1.81783999743
X17025_at,1.81758393751
HG2981-HT3938_s_at,1.81681561703
M13982_at,1.81579206015
U40846_s_at,1.81446169988
L43579_s_at,1.81362695827
X66364_at,1.81258505266
M14123_xpt3_at,1.8120737017
M13560_s_at,1.81051382008
D31766_at,1.80910969792
M26958_s_at,1.80895322659
HG1515-HT1515_f_at,1.80888038361
L00058_at,1.8084407529
M93143_at,1.80633226039
U91521_at,1.80630470044
AF000424_s_at,1.80582001928
V00551_f_at,1.80468879797
Y00451_s_at,1.80420005189
X56494_at,1.80377796169
U47928_at,1.80367410947
M19159_at,1.80184771053
Z48510_at,1.80066748554
U09414_at,1.79984293238
X77909_at,1.79906681377
D49489_at,1.79821017835
U25128_at,1.79762128396
J02947_s_at,1.79714817075
X61587_at,1.79702521163
X75315_at,1.79638649608
M34423_at,1.79537460382
Y08417_s_at,1.795269597
L11566_at,1.79486818915
D13634_at,1.79447827458
X92689_at,1.7927935101
U37529_at,1.79247312516
HG3971-HT4241_at,1.79226178659
HG2238-HT2321_s_at,1.79199581448
D49818_at,1.79136195131
L10378_at,1.7913022575
S69115_at,1.79122323197
Z37987_s_at,1.79066863785
U67784_at,1.78905476259
X17206_at,1.7887878595
U34962_at,1.78834184646
U41737_at,1.78810082551
D10495_at,1.78805384444
X75962_at,1.78767510125
M63483_at,1.78698428589
L34059_at,1.78587430424
U07158_at,1.78578044503
X82554_rna1_at,1.7846838629
M21259_at,1.78458342548
M21142_cds2_s_at,1.78236878713
J03934_s_at,1.78203056841
S59049_at,1.78158326664
X63546_at,1.77904833322
D63134_at,1.77862166642
U03270_at,1.77740223192
U09196_at,1.77721195718
U73843_at,1.77712738765
U90914_at,1.7762772172
Y10376_at,1.7757581465
X81198_at,1.77540529216
U78095_at,1.77338942534
U43318_at,1.77293104023
X80590_at,1.7721659912
X85372_at,1.77120505106
M86699_at,1.77003550722
X63527_at,1.76895830567
X96401_at,1.76750741704
U12622_at,1.76737022796
D14874_at,1.76735110127
D87434_at,1.76719201528
J00117_f_at,1.76670130142
L25444_at,1.76655500165
J00207_rna2_at,1.76615308235
HG4322-HT4592_at,1.76444728138
U34683_at,1.7639125264
M11025_s_at,1.76246846258
D26308_at,1.7621142628
L36861_at,1.76128211942
M36542_s_at,1.76052122782
X54870_at,1.75976084909
U41344_at,1.75916937093
S82075_at,1.75831867633
AF014958_at,1.75777898331
U50079_s_at,1.7565377404
X93921_at,1.75500703332
L07592_at,1.75456124576
U68233_at,1.75318906541
M55542_at,1.75245457462
U14973_at,1.75122737488
J05428_at,1.75045695574
M57293_at,1.74996377467
S57212_s_at,1.74991073745
U45974_at,1.74989596846
M87789_s_at,1.74937786801
U07620_at,1.74825674604
D13628_at,1.74798802553
D49493_at,1.74780567541
X90857_at,1.74726990964
M31606_at,1.74698528242
X05323_at,1.74690280296
AF008937_at,1.74634391916
M62505_at,1.74585590094
D82061_at,1.74536329039
D86968_at,1.7450538318
L02950_at,1.74486208605
U63295_at,1.74372034449
U95019_s_at,1.74330390518
D86980_at,1.74329469011
M81601_at,1.74304975503
M60891_s_at,1.74245818395
D87466_at,1.74168774411
L14778_s_at,1.74099355062
U93237_rna2_at,1.74018574678
U49082_at,1.73971234403
U27460_at,1.73963700605
S60415_at,1.73935573365
L20298_at,1.73819443055
U72515_at,1.73798438303
D28114_at,1.73668037434
Z37166_at,1.73624622058
X92744_at,1.73497091136
X69654_at,1.73410438102
U96136_at,1.73384252449
L12723_at,1.73379321629
L47276_s_at,1.73354601923
X52541_at,1.73333946543
J02883_at,1.73324570411
X62320_at,1.73180316496
M58569_s_at,1.73011689542
U79289_at,1.72950018465
L10665_at,1.7283468131
D90279_s_at,1.72786958259
M30257_s_at,1.72713656582
U95740_rna1_at,1.72634619993
M19828_s_at,1.72598830802
HG2591-HT2687_s_at,1.72527950263
U03735_f_at,1.72455643813
X52896_s_at,1.72423388664
U26173_s_at,1.72406852111
M27826_at,1.72352115775
S67070_at,1.72230002874
M98447_rna1_at,1.72043525599
D87440_at,1.71916164706
M77232_rna1_at,1.71847046053
U27185_at,1.71821742655
D83776_at,1.71753323658
S79639_at,1.71731209002
M93425_at,1.71698426586
D87969_at,1.7167127746
X97675_rna1_at,1.7166815635
U27459_at,1.71626138754
X52142_at,1.7157668659
M17183_s_at,1.7155709676
M33764_at,1.71484542875
M64082_at,1.71333724328
HG2525-HT2621_at,1.7128274429
X95095_at,1.71230892046
X64559_at,1.71152211864
U07919_at,1.71034893222
M86752_at,1.70949457782
D87292_at,1.70893738752
D17547_at,1.70881528919
D12485_at,1.70721934179
X63657_at,1.70503572373
Y11681_at,1.70495514659
Y10141_s_at,1.70474913228
L33243_at,1.70447580143
X76040_at,1.70359693375
X70218_at,1.70304107784
U46194_at,1.70062716532
U44378_at,1.69947676158
U63336_at,1.69781630061
D50913_at,1.69770987861
X02958_at,1.69751068281
Z33905_at,1.69715584616
U22963_at,1.69662227164
U17989_at,1.69656780559
M57567_at,1.69639342509
L23959_at,1.69476749578
L16842_at,1.69476558272
D50582_at,1.69342147305
M13755_at,1.69207659815
J03474_at,1.69173008229
M55210_at,1.69021567657
HG2815-HT2931_s_at,1.69020672171
D26135_at,1.68992350353
U48707_at,1.68978881224
X71877_at,1.68969154816
U96629_rna2_at,1.68917537202
U66497_at,1.68805130368
M15661_at,1.68641276829
M10277_s_at,1.68588030532
U31248_at,1.68583742053
J04760_at,1.68561299521
U82319_at,1.68413492143
U70981_at,1.68253195855
X71129_at,1.68100207527
L38503_at,1.68007567259
U64805_s_at,1.67946640188
X89894_at,1.67917723826
U23803_at,1.67818784865
M24122_s_at,1.67734478053
M94345_at,1.67706482816
AB000905_at,1.67651852827
M29458_at,1.67643341796
HG2743-HT2846_s_at,1.67633755975
J05252_s_at,1.67348537246
M85169_at,1.67269450168
M16424_at,1.6726412817
L02326_f_at,1.67180220264
X52426_s_at,1.67158497828
HG1649-HT1652_at,1.67094412604
U52426_at,1.67032930121
X81372_at,1.66964606481
U94332_at,1.66949821733
X78926_at,1.66933169866
AF005775_at,1.66703983384
L22454_at,1.66628841668
D79206_s_at,1.66507506497
Y09836_at,1.6649777244
U73524_at,1.66430161894
X56687_s_at,1.66260130799
D38128_at,1.66055695509
Z29678_at,1.66022883749
U79258_at,1.65892407626
U30828_at,1.65835358128
X01703_at,1.65788207944
U79285_at,1.65768470037
X66401_cds1_at,1.65509244111
J04101_at,1.65359151243
X69878_at,1.65120906886
U57099_at,1.6499338613
U22961_s_at,1.64826165234
U81607_at,1.64804373464
U18237_at,1.64780784694
X65614_at,1.64747232625
M62424_at,1.64692114522
S81221_at,1.64578260434
X75091_s_at,1.64558623578
U62432_at,1.64552416165
U53468_at,1.64513291126
X76302_at,1.6448842957
U32315_at,1.644787416
M27891_at,1.64436349296
D87120_at,1.64376909763
U15009_at,1.64346759604
U58087_at,1.64322378301
M20902_at,1.64319837086
S79281_at,1.64283639557
M13452_s_at,1.64248294733
X92396_at,1.64201753795
J02888_at,1.64187566501
HG2507-HT2603_at,1.64061981853
D88460_at,1.63972980976
L07594_at,1.63815189121
D87078_at,1.63775449897
U26266_s_at,1.63723040787
L27706_at,1.63705063811
M92357_at,1.63612714086
D87455_at,1.63310378206
U03090_at,1.63266118274
M64673_at,1.63112459153
