Gene,T-Value for Class MED
M84332_at,2.05855885916
X90824_s_at,2.05836204869
M69181_at,2.05654802404
U15555_at,2.0559645665
U43901_rna1_s_at,2.05492298803
D86959_at,2.05349643982
X82125_at,2.04908498265
S46622_at,2.04882961452
U90651_at,2.04859753788
HG1155-HT4822_at,2.04833367752
D84239_at,2.04831950085
Y12393_s_at,2.04504853256
U16799_s_at,2.04494613919
U34962_at,2.04422964658
U38980_at,2.0439978664
HG3033-HT3194_at,2.04394683765
L03411_s_at,2.04391491541
U43747_s_at,2.04182346646
U86782_at,2.04143569312
M34353_s_at,2.04118545575
M14158_cds4_at,2.0409507067
U13696_s_at,2.04072071079
X66610_at,2.04059658085
U28749_s_at,2.04036850721
M22538_at,2.04027143047
D42039_at,2.03942854942
M57763_at,2.03928612093
L76687_at,2.03862151691
D30756_at,2.03834374949
HG1804-HT1829_at,2.03747258705
M16276_at,2.03641177355
HG884-HT884_s_at,2.03572164935
M24900_at,2.035713283
M86383_s_at,2.03489980481
M15661_at,2.03444798209
U19261_at,2.03416586341
HG2525-HT2621_at,2.03406362618
X85373_at,2.03343426121
U73191_at,2.03303347879
U57317_at,2.03300215496
Z47055_s_at,2.03297416893
U18235_at,2.03112292656
Z26634_at,2.02953772185
HG2573-HT2669_at,2.02916275853
U43916_s_at,2.02904756228
U83239_s_at,2.02837428084
S69369_at,2.02798265018
L42354_at,2.02738240296
U60269_cds2_at,2.02728852965
U10550_at,2.025846568
U72209_at,2.02469198965
L07758_at,2.02440777874
M11025_s_at,2.02393502809
U90437_at,2.02239150539
L38707_at,2.02112406374
X15882_at,2.02068549418
X57579_s_at,2.01915992155
M31661_at,2.01901315355
D11327_s_at,2.01863699478
M85220_at,2.01810796886
L76571_at,2.01762391667
U76366_s_at,2.01645512469
U66464_at,2.01548059221
D50663_at,2.01535498565
D70830_at,2.01504034904
U83410_at,2.01474158463
X79781_at,2.01350395669
HG273-HT273_s_at,2.012569619
D50683_at,2.01195684172
J02783_at,2.01187871371
L77566_at,2.01184900202
U88964_at,2.01173663769
M65292_s_at,2.01059776349
U33761_at,2.01049178938
L18877_f_at,2.01037137199
D63876_at,2.01032684732
U08316_at,2.0102543188
Z69923_at,2.01014873839
U72508_at,2.00940603145
M93415_at,2.00759461932
M83712_s_at,2.0066183819
D31891_at,2.00592647547
S83390_s_at,2.00570016466
U14528_at,2.00475512839
M61733_at,2.00434594167
Y09561_at,2.00423833389
HG4169-HT4439_s_at,2.0029301371
M31951_at,2.0023964038
X07109_at,2.00232978436
HG4058-HT4328_at,2.00056687659
L25798_at,1.999508697
L40904_at,1.99785158553
U12404_at,1.99772427891
Z26653_at,1.99672748979
X57129_at,1.9965892907
D28423_at,1.99594604681
U75370_at,1.99514513563
M13934_cds2_at,1.99467346165
U66198_at,1.99382705163
X55666_at,1.99366646772
M81057_at,1.99239735934
U09284_at,1.99213907461
U90552_at,1.99202754735
U18018_at,1.99185092555
X65724_at,1.98984800071
M33317_f_at,1.98928007517
M69203_s_at,1.98803700767
Z84721_cds1_at,1.98738583152
L32164_at,1.98589325672
M16405_at,1.98536459071
L38503_at,1.98515708706
U42360_cds2_at,1.98504851961
M81780_cds5_at,1.98326272957
L28997_at,1.98289026035
HG2197-HT2267_s_at,1.98230323604
X60221_at,1.9816600886
M14113_at,1.98069878728
U08021_at,1.9797423691
M29696_at,1.97811525104
U80669_at,1.97764498249
X63527_at,1.97671430484
X64878_at,1.97658279914
X90872_at,1.97642999808
D16105_at,1.97415196336
M68516_rna1_at,1.97324036131
U46194_at,1.97305371737
U47334_at,1.97075140182
Y11174_at,1.97059392745
U29589_at,1.96959747331
U67932_s_at,1.96809987525
U87408_at,1.96746879008
X55019_s_at,1.96709416405
AF006041_at,1.9659184712
HG4462-HT4731_at,1.96550158877
S69231_s_at,1.96492171998
X58298_s_at,1.96450599362
S71824_at,1.96413316864
U59057_at,1.96401757631
L21936_at,1.96314658283
U78678_at,1.96067823601
U62317_rna7_at,1.96021329123
L43575_s_at,1.95956679884
D78014_at,1.9594950004
X93921_at,1.95881465036
D13645_at,1.95783199309
X75346_s_at,1.95671414082
X80695_at,1.95502058441
L49219_f_at,1.95462808583
U37529_at,1.95459216606
U10686_at,1.95417405636
U68488_at,1.95379475659
Y08136_at,1.95245288318
X59405_at,1.95148277704
J00314_at,1.95124360036
HG3175-HT3352_at,1.95081304176
M95787_at,1.95062075841
M26958_s_at,1.95007079025
M60854_at,1.94989948685
L13266_s_at,1.94969496126
X91249_at,1.94802725768
L02867_at,1.94792379583
S82362_s_at,1.94721768824
U04343_at,1.94655438587
HG2873-HT3017_at,1.94595344073
X12517_at,1.94577752886
J03634_at,1.94548806584
M95767_at,1.94508227502
S66427_at,1.94462321489
X55989_rna1_at,1.94357851182
D45370_at,1.9424006345
U41163_s_at,1.94226234967
M19045_f_at,1.94000680784
U18549_at,1.93921082115
U57450_at,1.93892820546
S83198_at,1.93854970882
Y09858_at,1.93795907838
HG2999-HT4756_s_at,1.93774955575
D29642_at,1.93740203819
X64559_at,1.93706973308
U12471_cds1_at,1.93682112204
U15637_s_at,1.93659610579
U41815_at,1.93581745382
U17894_at,1.93507179309
X05610_at,1.93468246038
U27460_at,1.93406333365
U19142_at,1.93362317665
U77968_at,1.93324272234
D78361_at,1.93278975423
L35475_at,1.9319817075
X54938_at,1.93108092024
HG4178-HT4448_at,1.93024133237
M97675_at,1.9300834023
X56667_at,1.92971797943
Z11737_at,1.92965474523
M28209_at,1.92886804704
D90276_at,1.92882042014
M13792_at,1.92876613621
X55005_rna1_at,1.92858154702
M11437_cds1_at,1.92812983156
U16261_at,1.92779519969
U07969_s_at,1.92757607783
U02609_at,1.92724474194
L20321_at,1.92720548743
X57303_at,1.92709494194
U12465_at,1.92693413706
U57721_at,1.92653625696
U90904_at,1.9262708351
U53830_at,1.92437475149
J04982_at,1.92377426839
U89922_s_at,1.92361616233
L07594_at,1.92320799032
M60052_at,1.92303659921
D87453_at,1.92256585212
D55654_at,1.92107841392
U21689_at,1.92098643382
L05515_at,1.92065716301
L39059_at,1.91843601847
U83303_cds2_at,1.91787079633
X96752_at,1.91731154545
X58022_at,1.9168696557
U51010_s_at,1.91624380892
U82818_at,1.91596908957
U65011_at,1.91560834163
X73079_at,1.91437901043
L05188_f_at,1.91415137976
Y08682_rna1_s_at,1.9139373867
M65291_at,1.91385542451
X94563_xpt2_r_at,1.91357406754
U09820_s_at,1.91351931634
X02404_at,1.91333653965
U13220_at,1.9131075061
L09190_rna1_at,1.91250799801
D80000_at,1.91096736263
M98528_at,1.91048700755
U33920_at,1.91012097429
D14710_at,1.9088181525
U44975_at,1.90870330948
M31776_s_at,1.90703405729
X01388_at,1.90668426818
U41737_at,1.90484345478
D83785_at,1.90458485333
U79526_at,1.90446064929
Y00970_at,1.9043853302
U19251_s_at,1.90394494454
AF003743_at,1.90324327121
D28416_at,1.90305563853
U23852_s_at,1.90219575579
U38480_at,1.90115499295
D14822_at,1.90077387539
U47931_at,1.90025900797
X54867_s_at,1.89987731671
D12625_at,1.8996299122
U32680_at,1.89953874295
U69611_at,1.89929074552
M11147_at,1.89920399353
D10326_s_at,1.89889254829
J00306_at,1.8980118537
X90828_at,1.89661315107
AB000410_s_at,1.8965862114
D17408_s_at,1.89644770676
D42040_s_at,1.89628626222
X77166_at,1.89593871581
D63998_at,1.89452114735
D42044_at,1.89340909267
X67697_at,1.89287205979
M62400_at,1.89276282417
U52111_rna3_at,1.8920367179
U01922_at,1.89133720255
U09414_at,1.89075902081
L47738_at,1.88979118451
U32659_at,1.88973645634
Z11502_at,1.88915934981
HG2028-HT2082_at,1.8883387304
U28049_at,1.88807165697
U49020_cds2_s_at,1.88753007832
M28249_at,1.88404366189
X03342_at,1.88371985993
Z70295_at,1.88369711926
HG2479-HT2575_s_at,1.88289121669
U07559_at,1.88255041971
M26901_s_at,1.88234577339
U09716_s_at,1.88060407486
M64099_at,1.8805295653
L19783_at,1.87925135121
M37815_cds1_at,1.8788560314
HG921-HT3995_at,1.87764297757
U19147_s_at,1.87735575882
U76764_s_at,1.87709618624
X95677_at,1.87665853108
X84707_rna1_at,1.87655938367
X58234_at,1.87630393092
L20814_at,1.87292696023
U51336_at,1.87213870018
L49229_f_at,1.87189470116
HG2564-HT2660_s_at,1.87162069714
U18991_at,1.8714960049
S83364_at,1.87107074799
M63483_at,1.87081742631
X07743_at,1.86984587937
HG1437-HT1437_s_at,1.86813657906
X66867_cds1_at,1.86793307708
U78095_at,1.86779904607
L32163_at,1.86604435865
M25393_at,1.86545869645
D29805_at,1.86545718978
U64573_s_at,1.86534542635
Z86000_at,1.86419481302
U18543_at,1.86316563979
M68895_rna1_at,1.86266427273
L04751_at,1.86228315028
M68864_at,1.86194243661
M13686_s_at,1.86173281828
U89012_at,1.86169603111
M74297_at,1.8607081614
U76189_at,1.86030882441
X80230_at,1.86017466862
HG4460-HT4729_at,1.85894980121
X90530_at,1.85864136129
U20499_at,1.85836402355
U26648_at,1.85809910398
X71348_at,1.85782142555
D87716_s_at,1.8577264847
U33936_s_at,1.85760100854
D86983_at,1.85727522727
U70981_at,1.85722424346
M13982_at,1.85703238517
D14694_at,1.85643477519
U23143_at,1.85611942798
U79667_s_at,1.85471010661
D26070_at,1.85420820228
D14663_at,1.8537534189
S42457_at,1.85267580915
U40038_at,1.8523039173
J04132_at,1.85181669747
U16997_at,1.85138182074
D83597_at,1.85065026608
U60666_at,1.84972935316
L06633_at,1.84811999485
U66359_at,1.84750494176
HG3415-HT3598_at,1.84730197753
J03910_rna1_at,1.8467917978
U73843_at,1.84638774193
X89416_at,1.84486512532
X99101_at,1.84463889867
D85376_at,1.84443366682
U94332_at,1.84417558852
S73813_at,1.84390024139
S77893_s_at,1.84271554195
X04366_at,1.84237925948
HG2841-HT2970_at,1.84206883746
M16336_s_at,1.84042959561
U65092_at,1.83983835985
HG1400-HT1400_s_at,1.83940646974
HG3893-HT4163_at,1.83865552706
V00535_rna2_s_at,1.83861639542
U16126_at,1.83799167202
X12433_at,1.83770923494
HG1428-HT1428_s_at,1.83759059669
D14811_at,1.83753131773
L49380_at,1.83747652885
Z37976_at,1.83586738493
L19871_at,1.83585152635
HG2981-HT3938_s_at,1.83575242371
D84276_at,1.83449628822
S83309_s_at,1.83234394818
X98296_at,1.8308534866
M25629_at,1.83065550581
X06256_at,1.83014878948
M95627_at,1.83001167
M11186_at,1.82880269153
Y00971_at,1.82848838626
M34182_at,1.82763614184
M90657_at,1.82713928872
X03794_s_at,1.82690830612
X67247_rna1_at,1.82673447096
L00389_f_at,1.82658355016
D21089_at,1.82580474163
M12036_at,1.82388506681
X58431_rna2_s_at,1.82357625962
X95463_s_at,1.82290986941
M19309_s_at,1.82276774745
X51698_s_at,1.82126795685
M25296_at,1.82124606156
S85655_at,1.82089115358
M16474_s_at,1.82061850358
X72475_at,1.82060661301
M37755_f_at,1.82042463412
X82554_rna1_at,1.82040913401
U96922_at,1.81997332133
U41387_at,1.81836505597
HG2846-HT2983_at,1.81536005617
U72671_at,1.81445740485
J04823_rna1_at,1.81403491577
M33552_at,1.8139465016
M73077_at,1.81354112528
M11973_cds1_at,1.81322422151
HG64-HT64_at,1.81174708333
Z29083_at,1.81160948632
D79206_s_at,1.81096974298
HG2994-HT4850_s_at,1.81054844352
X78565_at,1.81047841804
L12392_at,1.8103269486
U70426_at,1.81026076673
L25270_at,1.80938539324
U19765_at,1.80882114873
Z49107_s_at,1.80788440754
D42046_at,1.80770553406
U20816_s_at,1.80715597351
U15552_at,1.80709009143
HG3236-HT3413_f_at,1.8060874439
U86214_at,1.80572847705
X98307_at,1.80550448387
X01059_at,1.80316834184
HG821-HT821_at,1.80300909186
D13370_at,1.80243593106
L22075_at,1.80186743596
U73704_at,1.80182885626
HG4114-HT4384_at,1.80032566569
J00220_cds5_at,1.79969747778
M37075_at,1.79903315288
U86409_at,1.7987209744
M17183_s_at,1.79872016118
M25809_at,1.79848293173
L40396_at,1.79801714743
X99720_rna1_at,1.79767870526
M92357_at,1.79712039531
X82153_at,1.79640637397
M29610_at,1.79570189412
D21337_at,1.79553039072
D42085_at,1.79482391892
HG2320-HT2416_at,1.79454288297
L15533_rna1_at,1.79431896943
X17206_at,1.79362867454
U35735_at,1.79333668108
HG2441-HT2537_s_at,1.79233822706
M90299_at,1.79233212071
X54870_at,1.7918892038
Z21488_at,1.79172578922
J05556_at,1.79079368445
Z35402_rna1_s_at,1.79028405904
D45132_at,1.7896753319
S74221_at,1.78776804509
M58285_at,1.78745012409
U34976_at,1.78519909765
HG3039-HT3200_at,1.78477077313
U79261_s_at,1.78434206841
K03515_at,1.78417790262
HG1116-HT1116_at,1.78372035009
D13644_at,1.78350796549
M64673_at,1.78339636579
U79280_at,1.78309987008
D85418_at,1.78292437036
M93036_at,1.78283354492
M60721_at,1.78244243771
M60858_rna1_at,1.78131217861
Y08263_at,1.78051396134
HG4063-HT4333_s_at,1.78002807203
U87593_f_at,1.77980301227
X85740_at,1.77881919687
J04046_s_at,1.77880564517
HG3364-HT3541_at,1.77794950313
U72515_at,1.77724610729
HG4757-HT5207_s_at,1.77707800272
M64925_at,1.77641059903
M68874_at,1.77639397082
U22029_f_at,1.7762246163
M64929_at,1.77586630692
M86868_at,1.77546337595
U28281_at,1.77505577777
M29551_at,1.77504823677
X82634_at,1.77361888505
Z11899_s_at,1.77305147462
L78833_cds1_at,1.77226275224
M32334_at,1.77221387812
U03270_at,1.77166340437
D10040_at,1.77157075662
X07834_at,1.77139239073
M92934_at,1.77126960342
M13149_at,1.77109121496
HG1763-HT1780_s_at,1.7709730161
M31165_at,1.76924711035
X77794_at,1.7682294697
D10704_at,1.76799107614
S78825_at,1.76786436153
X17098_at,1.76729259286
HG2171-HT2241_r_at,1.7668148195
X82494_at,1.76632387367
X59303_s_at,1.76555380506
U20657_at,1.76326926272
U85707_at,1.7630327956
D11086_at,1.76252304126
D38037_at,1.76017103712
D86980_at,1.75936941183
D63478_at,1.75878433755
Y12711_at,1.75877848197
U34038_at,1.7568956647
S43646_at,1.75592373678
S60415_at,1.75528474865
M24351_cds2_at,1.75524340728
K02054_at,1.75519484494
M26062_at,1.75507222103
M31627_at,1.75485894997
L22548_at,1.75329572598
U79288_at,1.75193103645
D87458_at,1.75156626299
X91504_at,1.75110244188
Y07604_at,1.75095245733
U09937_rna1_s_at,1.750948853
U40714_at,1.75068464529
L22569_at,1.75041586417
HG3565-HT3768_r_at,1.75012033855
U79528_s_at,1.75003320195
X02176_s_at,1.74875428962
U73682_at,1.74857239757
L40992_at,1.74770701905
U07806_s_at,1.74738903613
U22178_s_at,1.74650333386
S80050_at,1.74555123087
U79289_at,1.74506796805
L10665_at,1.74387263307
M83186_at,1.74322237408
D87684_at,1.74171803815
M14676_at,1.74168450066
U65002_at,1.74165820887
M19828_s_at,1.74142851989
M27492_at,1.74117736484
U78551_at,1.74060795546
U70439_s_at,1.74026594625
HG4018-HT4288_at,1.74020095256
L11353_at,1.74014177896
S77576_at,1.7400504294
D89016_at,1.73891449556
AB002559_at,1.73698663251
D63135_at,1.73696099894
D28364_at,1.73691758605
M96233_s_at,1.73540788248
X80062_at,1.73538031052
X57110_s_at,1.73448287221
X56997_rna1_at,1.73438173474
U18288_at,1.73434930778
M23575_f_at,1.73160242191
U50361_s_at,1.73114809638
M74587_rna1_s_at,1.73080103547
Z70276_s_at,1.72939195961
X77094_at,1.72891587141
L40379_at,1.72802883261
Z48199_at,1.72590221214
Y07512_at,1.72445613878
D38498_f_at,1.724446507
U28758_s_at,1.72430073864
D90279_s_at,1.72376176385
U03735_f_at,1.72338372779
D49493_at,1.72252175716
U59748_at,1.72235370791
D26129_at,1.72234445615
X93499_at,1.72196436522
X02612_at,1.72127034208
X75342_at,1.72121306224
D87455_at,1.71810020475
Z22536_at,1.71760044187
D87023_cds2_at,1.71655069763
D50370_at,1.71622310889
U17886_at,1.71502945096
X07820_at,1.71498299286
X93511_s_at,1.7146846038
J02943_at,1.71381383851
Z49878_at,1.71372861496
M60922_at,1.71194642623
S82075_at,1.71164761022
X03072_at,1.71082660874
Z22970_at,1.70971218021
D86968_at,1.70890841684
X03656_rna1_at,1.7076008195
Y00815_at,1.70716343267
HG855-HT855_s_at,1.70715981554
L12723_at,1.70686303979
S76942_s_at,1.70607727718
U51678_at,1.70564495069
X14474_at,1.70550311837
U11701_at,1.70508688546
X72304_at,1.70456261617
U14550_at,1.70408124564
U66497_at,1.7021514457
HG4593-HT4998_at,1.70188842377
X78342_at,1.70186684739
U51269_at,1.69940151914
HG2190-HT2260_at,1.69912857087
L17128_at,1.69876654479
M27878_at,1.69873634264
U37055_rna1_s_at,1.69765416334
X99699_at,1.69737520296
U66838_at,1.69717755334
X84908_at,1.69689596075
M59499_at,1.69640283306
U34380_rna1_s_at,1.69567341549
U50553_at,1.69306655275
HG3214-HT3391_at,1.69211966057
M12963_s_at,1.691627428
M14200_rna1_at,1.691214318
Z22780_at,1.69026073459
D88799_at,1.68924789051
D79993_at,1.68864525661
X52541_at,1.6883299871
D49817_at,1.68780368581
L35546_at,1.6877388252
HG3111-HT3287_at,1.68746532789
U29343_at,1.68716680675
X70649_at,1.68707092587
U67122_s_at,1.68686289186
U49837_at,1.68654287586
X01677_f_at,1.68618508225
X82629_at,1.68576367392
M93284_at,1.68474459927
M16967_at,1.68421035018
D49950_at,1.68413412254
L13740_at,1.68372737127
X83490_s_at,1.68276932748
M32578_at,1.68251562716
M81780_cds3_at,1.6823935322
K01160_s_at,1.68152737332
U43522_at,1.68116365148
U62531_at,1.68078546701
HG2841-HT2968_s_at,1.68073974763
L14565_at,1.6788947186
D86961_at,1.67861084103
U33448_s_at,1.67673488256
S77154_s_at,1.67586673263
X05997_at,1.67583630983
Z84483_at,1.67575979167
X95190_at,1.6757235409
D79983_at,1.67539875423
M64788_at,1.67483854896
X14787_at,1.6744223201
D86975_at,1.67402145011
Y11215_at,1.6734306388
D83004_at,1.67322591709
L43821_at,1.67259182534
X63679_at,1.6725660215
M22898_at,1.67241694309
D63476_at,1.67238664088
D89377_s_at,1.67229912648
U09210_at,1.67122423824
U04806_s_at,1.6705247035
X92689_at,1.66983155251
U90716_at,1.66938030911
HG4662-HT5075_at,1.66862022934
M35416_at,1.66859554161
L11005_at,1.66834365901
Y00451_s_at,1.66735849858
Y10141_s_at,1.66595313395
L37368_at,1.66567775215
U82130_at,1.66553175233
M26004_s_at,1.66353891655
M30894_at,1.66347670165
M96944_at,1.66179021633
M60752_at,1.66051236442
X89986_s_at,1.66041330417
X91992_at,1.66020952713
U20734_s_at,1.6589295697
U90549_at,1.65812129144
M31682_at,1.65808458649
U79267_at,1.65756821637
U25138_at,1.65720270249
U34844_at,1.65676022706
U61166_at,1.65641368515
L40403_at,1.65590606578
Z18859_rna1_at,1.65555803222
L10386_at,1.65551887239
U45878_s_at,1.65495985072
Y07759_at,1.65467710919
U45983_at,1.65438521827
X90763_at,1.65391866335
Z29574_at,1.65340848944
J03241_s_at,1.65280513881
M98399_s_at,1.65192420909
M13452_s_at,1.65171708782
X04500_at,1.65171019774
Y10807_s_at,1.65057086038
M36803_at,1.64838864849
U47054_at,1.6475818247
M13929_s_at,1.64720018295
X68090_s_at,1.64696875224
AB000897_at,1.6460139755
M10051_s_at,1.64557434746
X62573_at,1.64405478681
X01703_at,1.64366646829
U78180_at,1.64364813698
X07290_at,1.64264416471
U66033_at,1.6414936462
X90978_at,1.63931459635
U57093_at,1.63903766688
L41143_at,1.63903053642
M37435_at,1.6388138771
M24351_cds3_s_at,1.63815780359
X99459_at,1.63652307916
X65867_at,1.63613333111
U58032_at,1.63586346524
X15729_s_at,1.6353606948
L40393_at,1.63533434017
D55643_s_at,1.63302893251
U66661_at,1.63255645421
M13903_at,1.63255169482
HG2367-HT2463_s_at,1.6325439281
U17977_at,1.63230940951
U78027_rna3_at,1.63221500999
M21064_at,1.63097808666
X65962_s_at,1.63068191858
HG4749-HT5197_at,1.62979204953
U28249_at,1.62970421903
HG3954-HT4224_s_at,1.62966332212
U92436_at,1.62929650218
X78121_at,1.62745726639
X05153_rna1_at,1.62681285881
M22638_at,1.62565206481
M96956_at,1.6256371753
J05428_at,1.62510977845
U66619_at,1.62484705685
AC000061_cds2_at,1.62472028566
Z80788_at,1.62436480338
X68264_rna1_at,1.62411650532
U96113_at,1.62289008676
M97815_at,1.62241231013
AB000895_at,1.62182889771
Z49205_at,1.62178565393
J05682_at,1.62158625179
U78628_at,1.62105346948
D10656_at,1.62042512731
X91809_at,1.62037423604
M15958_at,1.61987525261
D14889_at,1.61970449918
Z68129_cds1_at,1.61777383831
M81758_at,1.61733369717
M76482_at,1.61726986348
D87989_at,1.61710988658
J00146_at,1.61579221557
X66533_at,1.61531392921
M59979_at,1.61488713843
Z35491_at,1.61462576708
U24152_at,1.61433890836
X55715_at,1.61128333493
X16504_s_at,1.61009107475
HG1139-HT4910_at,1.60996741431
U07856_at,1.60982507474
L26584_s_at,1.6096919453
HG3521-HT3715_at,1.60962055611
L20941_at,1.6096086248
M73047_at,1.60950695515
X12492_at,1.6082477805
L05072_s_at,1.60786307225
U27699_at,1.60752508563
U63717_at,1.60562882813
U09770_at,1.60434357524
D50913_at,1.60354249828
X98260_at,1.60280895773
HG2855-HT2995_at,1.60275188328
AF009426_at,1.60275122417
L33477_at,1.60186928269
U33632_at,1.60157294543
X66171_at,1.60139075172
U65918_f_at,1.60005838916
M31994_at,1.59931639389
M20778_s_at,1.59908019304
X83928_at,1.59899871836
U24153_at,1.59868450846
D13633_at,1.59845874167
HG1496-HT1496_s_at,1.59826104266
V01510_rna1_at,1.59810428758
X59417_at,1.59631509303
M29458_at,1.59621182318
M30703_s_at,1.59614764012
S76067_at,1.59607111739
L20316_at,1.59417459239
U73304_rna1_at,1.59379005035
X83127_at,1.59361309623
X93512_at,1.59297192807
J03474_at,1.59256634453
U22028_at,1.59256309299
D87002_cds2_at,1.59159141262
U09860_at,1.59107467025
D44466_at,1.59079359268
HG2239-HT2324_at,1.59062894099
AF008937_at,1.58971917129
S76756_s_at,1.58933313266
U09196_at,1.5891260972
U82303_at,1.58853335755
Y00764_at,1.58788170268
S62904_s_at,1.58768022034
M16961_at,1.58722108828
U40990_at,1.5860328098
S59184_at,1.58462128418
U39447_at,1.58415010843
X64707_at,1.58272724389
Y10204_at,1.58272386664
X15218_at,1.58245136987
M13577_at,1.58221315031
M65062_at,1.58205178364
M93221_at,1.58030111544
X13482_at,1.57987192564
U17969_at,1.57933503207
L34155_at,1.57928976767
D28114_at,1.57748863599
M19159_at,1.57720380067
M31774_s_at,1.57710952443
X14253_s_at,1.57680671318
D38496_s_at,1.57574934389
L11066_at,1.57466181731
X94612_at,1.5744029876
L13689_at,1.57378595486
X02530_at,1.57274777176
D31883_at,1.57188828063
AB000464_at,1.57042700898
D86970_at,1.56945255199
U43030_at,1.56922917878
U33838_s_at,1.56886918935
Y08639_at,1.5683884963
L06797_s_at,1.56832680667
M80397_s_at,1.56747297829
D16626_at,1.56564676751
D86043_s_at,1.56506663543
J02758_s_at,1.56453642433
U20980_at,1.56432963561
U37359_at,1.56424130605
X80910_at,1.56384539398
U37519_at,1.56362434616
U40002_s_at,1.56246508463
Y11416_at,1.56197481322
D14686_at,1.56113863746
D13988_at,1.56111451421
S81419_at,1.56098167908
D82348_at,1.56015995966
L42176_at,1.55982652357
U83908_at,1.5596433382
M90516_at,1.55955955785
L78833_cds2_at,1.55939997489
X97160_rna1_at,1.55893909107
U57342_at,1.55799533762
M86667_at,1.55788248364
X16609_s_at,1.55785512729
U03272_at,1.55780584825
U28043_at,1.55732149917
M60784_s_at,1.55668589249
Z50053_at,1.55657783787
M22430_at,1.55654619415
U32907_at,1.55640349985
U73524_at,1.55557358673
HG4128-HT4398_at,1.55540694729
U37221_at,1.55368553193
D00591_at,1.55287688852
Z83745_at,1.55220515921
M23263_at,1.55204771426
M54915_s_at,1.55131867095
AB003698_at,1.5510531546
S67156_at,1.55031589661
S78873_s_at,1.54991143889
Z70759_at,1.54962331674
M85085_at,1.54859476311
L41349_at,1.54800510036
J00124_at,1.54664936746
S69370_s_at,1.54553119269
X12458_rna1_at,1.54493548282
X62429_s_at,1.54446102902
L40399_at,1.54410641296
U81262_at,1.54402785283
U68111_at,1.54381188357
X95826_at,1.54264205844
D32002_s_at,1.54198318068
D16532_at,1.54150003175
M55683_at,1.54082713393
U12595_at,1.53941764906
D50532_at,1.53910687332
M37190_at,1.53904485588
U91316_at,1.53807480177
D17400_at,1.53681377845
Z69881_at,1.53649482321
D87465_at,1.53615848157
D83260_s_at,1.53604933333
U72649_at,1.53557344566
L11284_at,1.5336866634
U33839_at,1.53324212746
M62994_at,1.53272762064
U43318_at,1.53224803582
M99487_at,1.53219261057
L04510_at,1.53132252358
D43951_at,1.53129041294
HG3075-HT3236_s_at,1.53017303096
X16416_at,1.52958344247
U47686_s_at,1.52797492424
D29675_at,1.52753477204
D26067_at,1.52599834093
S82185_at,1.52585219382
M37238_s_at,1.52528382065
U68727_at,1.52524588862
X51466_at,1.52476814625
U03397_s_at,1.52355696298
HG1699-HT1704_s_at,1.5231969506
U94586_at,1.5223684569
X56932_at,1.52208377127
L03840_s_at,1.52189574173
AF000430_at,1.52112387427
D14838_at,1.52075405043
U36759_s_at,1.52009873591
X86163_at,1.52006701431
X54941_at,1.51921710251
X89399_s_at,1.51878456959
M13666_at,1.51878132054
X75918_at,1.51833379887
D87116_at,1.51804537493
M60974_s_at,1.51734458611
HG2815-HT4023_s_at,1.5164651123
U13695_at,1.51494573585
HG3748-HT4018_at,1.51402367285
L02840_at,1.51392684868
L34838_at,1.51358104579
D86981_at,1.51279041685
D78132_s_at,1.51169796491
M15841_at,1.51112238805
U07349_at,1.51085767756
X75535_at,1.50983281665
L38820_at,1.50965686701
M77481_rna1_f_at,1.50916087832
U75272_s_at,1.50880479932
Y10571_at,1.50849263687
D80003_at,1.50798184024
AB000450_at,1.50767031663
X98263_at,1.50752606262
X83228_at,1.506876839
X82103_at,1.50602722976
M26682_at,1.50516396946
U28963_at,1.50478507916
X69636_at,1.5047468653
HG4194-HT4464_at,1.50453992433
D90097_at,1.50420712866
U28015_at,1.50411389417
HG2874-HT3018_at,1.50350706888
U50330_at,1.50202312017
U97502_rna1_at,1.50174979777
X02761_s_at,1.50159920808
Z54367_s_at,1.50121993033
X03168_at,1.50113255355
Y07829_xpt4_at,1.50094298506
U92314_s_at,1.50022587493
U77846_rna1_s_at,1.50010723507
U26398_at,1.49996081163
L13923_at,1.49984091017
U01062_at,1.4989936092
AC000066_at,1.49878487977
U72507_at,1.49780075739
U05861_at,1.49707245613
X14830_at,1.49696493544
U22963_at,1.49674229215
X80754_at,1.49614781441
M18731_at,1.49565674659
D13540_at,1.49339796129
X92521_at,1.49260511786
X04297_at,1.49234211925
M17236_at,1.49219139766
M29277_s_at,1.49166057316
U80017_rna3_at,1.49090814182
AF000231_at,1.49077519889
X04741_at,1.4900232301
HG3638-HT3993_s_at,1.48936906496
HG4068-HT4338_at,1.48934737458
D45917_s_at,1.48873936404
U66559_at,1.48864326266
X81851_s_at,1.48813189767
D16593_at,1.48807963732
U46569_at,1.48750399431
M94167_at,1.48718959775
S62027_s_at,1.48657916086
Z80345_rna1_s_at,1.48634781696
X95097_rna1_s_at,1.48624777377
U60808_s_at,1.48547088659
X58199_s_at,1.48532697433
L40387_at,1.48494868556
M19154_at,1.48431195222
D55640_at,1.48391451674
U15008_at,1.48379953453
X76383_at,1.48375317593
D14827_at,1.48373157127
U79301_at,1.48356264668
J04031_at,1.48179033389
Z74616_s_at,1.48071014731
M17236_s_at,1.48009474765
U33821_at,1.48008250013
Z23090_at,1.47908012361
X70218_at,1.47885725319
X69391_at,1.47880154332
