Gene,T-Value for Class RHB
M97016_s_at,1.87705615217
U16129_at,1.87679841931
HG3491-HT3685_at,1.8767905493
M27288_at,1.87636197859
U09609_at,1.87551011611
X02158_rna1_at,1.8749356221
J00306_at,1.87457591602
U46744_at,1.87243333754
D13666_s_at,1.87063280455
X15341_at,1.86894754558
X16135_at,1.86870929948
M62628_s_at,1.86767735517
HG961-HT961_at,1.86744289182
U03486_at,1.86709770917
U43519_at,1.86590881654
U07695_at,1.86552788701
S81914_at,1.86549939405
D13988_at,1.86428954892
AF006084_at,1.8632334132
U81262_at,1.85983736924
U47054_at,1.85961507006
X54867_s_at,1.85795971165
M77348_rna1_s_at,1.85633943022
M14218_at,1.85632825248
M60278_at,1.8555198091
X71661_at,1.8554391031
HG3242-HT3419_s_at,1.85341932744
HG4018-HT4288_at,1.85060528882
M31551_s_at,1.85003627193
HG2564-HT2660_s_at,1.84937838179
L04490_at,1.84911634152
U96922_at,1.84706064228
L13848_at,1.8469669006
J02621_s_at,1.84639593818
X14474_at,1.84616090343
J00277_at,1.84614193825
HG2573-HT2669_at,1.84500782433
D28364_at,1.84464094522
U91616_at,1.8444580776
U46901_at,1.84444206267
X59871_at,1.84293280856
L37368_at,1.84215072767
J05068_at,1.84209773205
M68519_rna1_at,1.841663941
U49082_at,1.84121376503
D86981_at,1.84046601817
X74328_rna1_at,1.83920747792
X77366_at,1.83549797439
HG881-HT881_at,1.83545679435
U15131_at,1.83448202446
HG3521-HT3715_at,1.8339576533
D16815_at,1.83384742846
X02761_s_at,1.83323299714
X93017_at,1.83271336101
M32053_at,1.83204567159
M81778_s_at,1.83048630588
AB002318_at,1.83012455071
X63417_at,1.82915538111
HG1879-HT1919_at,1.82769222276
J04130_s_at,1.82714464378
M80397_s_at,1.82671165886
L19314_at,1.82546740387
U35340_at,1.82538781024
M60721_at,1.82534271248
M80783_at,1.82478189123
U35139_at,1.82372990735
U66578_at,1.8234766717
X94612_at,1.82340512198
L41390_at,1.82208762356
S81083_cds1_at,1.8220292722
U03057_at,1.82193679287
U46006_s_at,1.82074168053
U40992_at,1.82032534856
U28488_s_at,1.81981084137
AF000430_at,1.81950988357
M75715_s_at,1.81930082136
M11321_at,1.81898298595
M31899_at,1.81784584468
X86691_at,1.81759438872
X68242_at,1.81742341881
HG4194-HT4464_at,1.81605259209
M85289_at,1.8155523992
V01514_at,1.81542815083
HG2981-HT3938_s_at,1.81507590016
M37197_at,1.81392934457
U62739_at,1.81392720359
Z49825_s_at,1.81375533291
U03891_at,1.8130454273
X02160_at,1.81257271405
Y08409_at,1.81196352297
U03272_at,1.81003615906
HG4716-HT5158_at,1.80920576669
J03910_rna1_at,1.80905653782
U49020_cds2_s_at,1.80857717184
U46499_at,1.80816504491
Z30425_at,1.8071835184
M58286_s_at,1.80483711277
X06948_at,1.80159690888
U17838_at,1.80117481978
U54617_at,1.80111829529
Y12711_at,1.80105938408
J03634_at,1.80057577672
AC002077_at,1.80024743281
Y09321_at,1.80006307911
D13720_s_at,1.79998654285
D79993_at,1.79851220272
M59807_at,1.7985046568
U19252_s_at,1.79844012121
U55853_at,1.79772479065
U20908_at,1.79760782586
X03689_s_at,1.79755965587
D49387_at,1.79750251559
X64330_at,1.79743534326
S77094_at,1.7973967419
U02609_at,1.7973828984
X72879_at,1.79702942874
X02317_at,1.79702020881
AF007551_at,1.79638704334
U73704_at,1.79600837156
U24685_at,1.79559636918
X52966_at,1.79315784235
M92439_at,1.79307484634
D14812_at,1.79266812174
M27826_at,1.79250999433
S81578_at,1.79247178313
X13967_at,1.79153853936
AF015913_at,1.78982313603
M10058_at,1.78833930551
M14123_xpt1_at,1.78814195085
U21049_at,1.78777120946
S55606_at,1.78739747043
U06643_s_at,1.78700242048
U18288_at,1.78629277664
K03430_at,1.7862143854
M38258_at,1.78620862997
D86956_at,1.78585762737
HG2139-HT2208_f_at,1.78500827449
X06985_at,1.784062209
U12471_cds1_at,1.78327682731
M77836_at,1.78267243347
L40391_at,1.78229010068
X59244_f_at,1.78216819185
Y00787_s_at,1.78076712819
X98260_at,1.78026042738
U80456_at,1.78016968386
X56841_at,1.78004611291
U00930_at,1.77989597217
U72936_s_at,1.77969973643
M59371_at,1.77913649954
X51688_at,1.77905427159
U40282_at,1.77856351421
S81419_at,1.77837641709
S82362_s_at,1.77824083577
U31930_at,1.77755903231
M29610_at,1.77728451383
U73524_at,1.77627677322
U57592_at,1.77596329421
M20218_at,1.77558091193
D42044_at,1.7755234798
U59878_at,1.77490873183
Z37987_s_at,1.77408752934
M17236_s_at,1.77381067871
D29956_at,1.77303520466
U24183_s_at,1.7728428168
D83781_at,1.77197770385
X61100_rna1_at,1.77107351803
X84746_at,1.77009367806
L19871_at,1.76954456999
X15357_at,1.768973032
D43772_at,1.76861332845
M37190_at,1.76804326402
U07856_at,1.76799941249
X72889_at,1.76798900982
X78706_at,1.76737556732
U59111_at,1.76713405063
Z48482_at,1.76685317659
HG2796-HT2904_at,1.76655867884
D79990_at,1.76595490762
U12622_at,1.76580804085
J00207_rna2_at,1.76459512854
D87462_at,1.76304825258
M22960_at,1.76272304449
S49592_s_at,1.76253670437
U65416_rna1_s_at,1.7624311034
U49248_at,1.7616755006
D30756_at,1.76145563205
M17183_s_at,1.76144899842
U51241_at,1.76034311462
S90469_at,1.75983607171
U40490_at,1.75982222978
M55067_at,1.75874404608
HG1723-HT1729_at,1.75819372995
HG1602-HT1602_at,1.75751602224
U11821_s_at,1.75748192763
X55889_at,1.75721336469
AB006781_s_at,1.75710975275
U15172_at,1.75650592668
U10868_at,1.75599953903
U09196_at,1.75464682618
U03886_at,1.75352165058
D38521_at,1.7523107223
X16354_at,1.75157478809
M30818_at,1.75139728698
AB000905_at,1.74915827642
J05428_at,1.74895301228
M57293_at,1.74846151081
Y08302_at,1.74813644527
M81829_at,1.74757933136
M58600_rna1_at,1.74679514155
X95152_rna1_at,1.74579563384
X69950_s_at,1.74449734795
M68874_at,1.743832715
D85376_at,1.74318072165
D86980_at,1.74181503494
HG3264-HT3441_at,1.74149793238
U59914_at,1.7395122326
U11690_at,1.7391892932
L38935_at,1.73800064032
S60415_at,1.73788934117
K01160_s_at,1.73757276889
X52228_at,1.73740509508
M86383_s_at,1.73628902126
D85181_at,1.73500363954
U73824_at,1.73413803737
U09284_at,1.73400345604
X02530_at,1.73383832057
U94319_at,1.73347846968
U91930_at,1.73329541326
L11566_at,1.73279299643
U70426_at,1.73272478033
D43636_at,1.73253229991
X56654_at,1.73150993872
X82207_at,1.72947416062
U32376_at,1.72929974335
U79289_at,1.7280666825
D84454_at,1.72789006025
X02958_at,1.72721159977
L10665_at,1.72691713266
X04445_rna1_s_at,1.72540683143
M69225_at,1.72507027223
M19828_s_at,1.72456642471
X16609_s_at,1.72445020404
HG4757-HT5207_s_at,1.72332491907
Z47727_at,1.72106007218
U46461_at,1.71979827541
S70348_at,1.71786099723
U56417_at,1.71779118488
X58298_s_at,1.71772579588
D21853_at,1.71678514286
M81886_s_at,1.71521450096
X80343_at,1.71455523043
L48211_at,1.71307084384
HG2815-HT4023_s_at,1.71272138833
U49928_at,1.71263918638
L49209_s_at,1.71244443281
HG3075-HT3236_s_at,1.71163131457
U65002_at,1.71149676659
U77845_at,1.70913367038
S42457_at,1.70902877342
U25771_at,1.70838967097
M81830_at,1.70799845815
Y10275_at,1.70731065539
U57629_at,1.70541406946
M19720_rna2_at,1.70454456426
X86779_at,1.70430006425
U34877_at,1.70360493987
HG651-HT4201_at,1.70305409307
HG3565-HT3768_r_at,1.70246104799
X94563_xpt2_r_at,1.70224232221
L14812_at,1.70045966523
X54941_at,1.69987080803
HG3319-HT3496_s_at,1.6998047514
HG2247-HT2332_at,1.69955224393
D16827_s_at,1.6992107612
L36151_at,1.6985232415
U22970_rna1_s_at,1.69762813521
D13118_at,1.69754996539
Z26634_at,1.69752638437
L42621_at,1.69572103234
M21574_at,1.69568874629
Y07512_at,1.69544630966
HG3954-HT4224_s_at,1.69543215795
HG4167-HT4437_at,1.69523917197
X57346_at,1.69459051546
V00535_rna2_s_at,1.69456348866
L40904_at,1.69327782832
U77456_at,1.69315402795
X75346_s_at,1.6928768137
D86549_at,1.69248235034
M31169_s_at,1.69242526749
Z74792_s_at,1.69226660124
U82169_at,1.69104876582
L08488_at,1.69076758695
L25270_at,1.69062262051
M90366_at,1.69038794955
M60315_at,1.69007609631
X90857_at,1.68916381673
D15049_at,1.68892525728
D26135_at,1.68861789251
X97064_at,1.68763388909
U66497_at,1.68675157823
L35546_at,1.68668368129
U28749_s_at,1.6861530964
U57057_at,1.68574601237
U47050_at,1.68530949353
U32680_at,1.68519010052
U82467_at,1.6845790504
D55696_at,1.68328731226
M63603_at,1.6830049343
M76482_at,1.68185001804
U16261_at,1.68176925668
Z70222_at,1.68161240535
U76369_at,1.68087050937
U90550_at,1.68043922617
U81375_at,1.68041464934
M64347_at,1.68039475269
U04735_at,1.68017748564
L13977_at,1.67924564076
X62153_s_at,1.67905078852
U59058_s_at,1.67831996418
U18242_at,1.67790049216
M95809_at,1.67750640121
HG4460-HT4729_at,1.67735593346
M86737_at,1.67635912456
X07384_at,1.67592836149
M28983_at,1.67592580377
D42054_at,1.67587011663
X84709_at,1.67576231199
X02596_at,1.6744252611
L14542_at,1.6741364353
D13969_at,1.67371835253
U08316_at,1.67353275196
M83216_s_at,1.67345384169
U73499_at,1.67248374483
M94345_at,1.67155725003
M55621_at,1.66981216113
L26584_s_at,1.66920792123
M64936_at,1.66869936225
D14689_at,1.6685284366
X52947_at,1.66841084585
HG3132-HT3308_at,1.66813702653
HG3187-HT3366_s_at,1.66793205868
D50692_at,1.66410895195
Y10141_s_at,1.66376033179
J03069_rna1_at,1.66344577392
U43522_at,1.66292980898
L13434_at,1.66261405178
U72621_at,1.66228034919
U92027_at,1.66219436155
Z83806_at,1.66116640126
D90097_at,1.66015354407
L06633_at,1.65914699818
HG2441-HT2537_s_at,1.65902724781
X04391_at,1.6589331443
L19686_rna1_at,1.65875436974
D21852_at,1.65870102852
X98206_at,1.65740664178
M64590_at,1.65725743113
U30828_at,1.65714525664
L20814_at,1.65708941647
M16424_at,1.65633620156
M68520_at,1.65630402088
D86982_at,1.65493787684
U09937_rna1_s_at,1.65489544323
U52427_rna1_at,1.65401659254
M63180_at,1.65386718406
HG4334-HT4604_s_at,1.65368479254
U72761_at,1.65362876583
U03735_f_at,1.65194130606
U93867_at,1.65159078565
S80267_s_at,1.65088530713
D87119_at,1.65063400611
Z49269_at,1.64964757501
L08835_rna2_s_at,1.64958336357
L76569_at,1.64913704156
M64788_at,1.64901571166
U16296_at,1.64893071507
U73379_at,1.64866915267
L40401_at,1.64826336685
L42601_f_at,1.64787144964
HG3510-HT3704_at,1.64605293065
X81625_at,1.64586238394
L49219_f_at,1.64482534507
U57316_at,1.64462252767
X92689_at,1.64431932397
D31884_at,1.64356749242
X03100_cds2_at,1.642118157
D31889_at,1.64119849882
X05610_at,1.64111201825
HG3432-HT3621_at,1.64095016521
X56468_at,1.64078711761
X80907_at,1.64013719886
D63877_at,1.6398908901
L08044_s_at,1.63714938749
L49173_f_at,1.63658956621
U65402_at,1.63560783618
S80905_f_at,1.63515812032
X15331_s_at,1.63377152582
U68488_at,1.63310306954
D38553_at,1.63106587727
D31888_at,1.63050209776
U43753_cds2_at,1.63007352396
M29204_at,1.63000971711
U49352_at,1.62998696144
D31762_at,1.62922514031
U08438_at,1.62810310468
X98307_at,1.62799076515
X13589_at,1.62779541574
M21142_cds2_s_at,1.62759949117
U28042_at,1.62759005968
U14550_at,1.62687761768
M60614_at,1.62672290846
U22526_at,1.6265871214
U77396_at,1.62557084666
U82303_at,1.62513488733
U31875_at,1.62499314869
M27396_s_at,1.62491575468
Z26876_at,1.62350558766
L07493_at,1.62337723061
M63391_rna1_at,1.62233278101
D14134_at,1.62204848848
HG2868-HT3012_s_at,1.62069768732
S76978_s_at,1.62032953365
HG3231-HT3408_at,1.6203070854
Z24724_at,1.61988428261
X12671_rna1_at,1.61767441929
L42583_f_at,1.61701870801
X78549_at,1.61690146441
U79291_at,1.6165177108
Y10505_at,1.61650439489
U41518_at,1.61628575652
U37359_at,1.61611543122
S82075_at,1.61600899696
L26339_at,1.61583034454
D87716_s_at,1.61524287284
X95097_rna1_s_at,1.61507622179
X59766_at,1.61476516274
X78121_at,1.61464049078
D87017_cds3_at,1.61452365189
D37965_at,1.61446158383
U90905_at,1.61282244958
M29551_at,1.61083150958
D17532_at,1.61076228471
U81607_at,1.61069949726
L42025_rna1_at,1.60908918221
U49516_at,1.60895688922
X74331_at,1.60889081121
M63959_at,1.60888993882
U32439_at,1.60882729853
M26730_s_at,1.60763528631
M62831_at,1.60718145104
X66610_at,1.60705418072
U52100_at,1.6066233898
M93036_at,1.60530926923
AF000959_at,1.60516100868
L20010_at,1.60515026699
X01059_at,1.60454715422
X52479_at,1.60452008663
X62025_rna1_at,1.60290601494
M65292_s_at,1.60240242499
X59841_at,1.60217620939
X70083_at,1.60191047967
U66702_at,1.60185881517
X89066_at,1.60145066137
M24351_cds3_s_at,1.60120810247
X97674_at,1.6000051926
X93920_at,1.59967797727
AF001294_at,1.59940604796
Z48511_at,1.59847333771
U40434_at,1.59831100695
D10922_s_at,1.59820579221
M15395_at,1.59754441442
D13635_at,1.59730811055
X62083_s_at,1.59541617605
S77410_at,1.59474268237
D90279_s_at,1.59427978872
X92098_at,1.59324113359
X15880_at,1.59291000883
X67325_at,1.59198596553
M24349_s_at,1.59170319093
U14970_at,1.59134927961
M14660_at,1.59038794342
X86570_at,1.58939372672
V01516_f_at,1.58934538543
M58525_s_at,1.5890309437
U42359_at,1.58865557644
U65579_at,1.58855273477
U65918_f_at,1.58812575334
D79999_at,1.58772671903
M27543_at,1.58659580773
V01510_rna1_at,1.5862334335
U01691_s_at,1.5853698078
X97324_at,1.58464498733
D63874_at,1.58447440523
M28882_s_at,1.58433617615
X68194_at,1.58420486843
D43948_at,1.5824092675
U60276_at,1.58234525861
Z68747_at,1.58198968104
L20859_at,1.58069976951
U40271_s_at,1.5802134784
HG2379-HT3996_s_at,1.58017522437
L20316_at,1.57911682881
M15958_at,1.57750194339
Y10256_at,1.57736554223
Z49989_at,1.57698623465
U26032_at,1.57607644585
M18700_s_at,1.57524482298
AF002020_at,1.57522849852
Z79693_s_at,1.57511585629
M29458_at,1.57503838563
Z38133_s_at,1.57395011356
L14837_at,1.57265786207
M95929_at,1.57264893031
U90909_at,1.5723329474
U50929_at,1.57227274429
J03474_at,1.57159679263
M96995_s_at,1.57085940804
U20325_at,1.57028312731
M32886_at,1.56870917217
U06631_at,1.56855819359
U30894_at,1.56825609151
L22075_at,1.56714863661
U97105_at,1.56613680675
U79528_s_at,1.56478022299
U66052_at,1.56318958889
D38552_at,1.56301912822
L49169_at,1.56300562375
X66364_at,1.56297885848
Z48510_at,1.56135830492
M73489_at,1.56111027524
HG3431-HT3616_s_at,1.56069078526
U20734_s_at,1.56030867201
U43586_at,1.55919351306
Y00062_at,1.55834065555
U66088_at,1.55709824537
D30037_at,1.55601524421
U49837_at,1.55575931948
U33054_at,1.55542459031
U14383_at,1.55504294724
U84487_at,1.55484714654
J02683_s_at,1.55427651674
Z47055_s_at,1.55403160244
AC002115_cds3_at,1.55192953308
X99802_at,1.55184153808
M11147_at,1.5512837034
X97267_rna1_s_at,1.55060191269
U02687_at,1.55047106407
U02570_at,1.55022924921
AB006782_at,1.54962352308
X17651_at,1.5490118447
X63741_s_at,1.54812008564
D10995_at,1.54782411407
X83218_at,1.54583524315
X63454_at,1.54440126671
D88378_at,1.54393426657
L09230_s_at,1.54326111848
L47125_s_at,1.54305250794
U60521_at,1.54274178823
D63135_at,1.54245554227
X97198_at,1.54221396535
M23254_at,1.54103064798
D26129_at,1.53955363683
D86973_at,1.53853346472
L19605_at,1.53735669665
M24470_at,1.53727788251
AC002477_s_at,1.53608394606
D79995_at,1.53605788369
M69023_at,1.53548375968
Z29481_at,1.5350433835
M62505_at,1.53488584496
U27655_at,1.53484882968
M23263_at,1.53327598734
L00205_at,1.53323075633
U11292_at,1.53311147246
D32002_s_at,1.53181532667
U10690_f_at,1.53157251302
U58048_at,1.52948699821
X54637_at,1.52811761529
U49187_at,1.52776135803
X75252_at,1.52727489477
X16665_at,1.52727460434
M77140_at,1.5267895927
HG2383-HT4824_s_at,1.52624225801
U44429_at,1.5261040549
AJ001047_at,1.52587923621
U01038_at,1.525012987
HG1862-HT1897_at,1.52483496633
U41668_at,1.52476449441
U32581_at,1.52467714132
M33552_at,1.523445619
L27586_at,1.52291303203
D50582_at,1.52256979694
X58399_at,1.52246988149
X63131_s_at,1.5210203257
X81198_at,1.52039171771
U58970_at,1.52032835071
D21063_at,1.5202749737
U79298_at,1.5194985987
U46752_at,1.51928113085
U79286_at,1.5184489649
X83490_s_at,1.51832006701
D29675_at,1.51778333726
M94055_at,1.51774501328
U72509_s_at,1.51740773216
M73077_at,1.517117771
D25538_at,1.51697865046
AJ000480_at,1.51619076583
M60314_at,1.5157527794
D26067_at,1.51518255475
M99701_at,1.5148358186
M99487_at,1.51445259681
HG1699-HT1704_s_at,1.51356880186
M31667_f_at,1.51346522927
Y12478_at,1.51290686587
L40403_at,1.5128975166
L03785_at,1.51204701253
Z32765_at,1.51190135262
D38548_at,1.50993558402
X02176_s_at,1.50860125984
X97302_at,1.50704691846
X82125_at,1.50672184931
X04366_at,1.50649512664
J05448_at,1.50645264699
U23850_s_at,1.50628524354
S53911_at,1.50440979658
M95627_at,1.50282430553
D79996_at,1.50268333947
U02020_at,1.50265357014
J04162_at,1.50258190613
M60750_f_at,1.50242725873
M73746_s_at,1.50213622415
U96113_at,1.50121724175
L00635_at,1.5001446821
Y10571_at,1.4992764801
Z48519_s_at,1.49841817339
D50923_at,1.49837705041
X60992_at,1.49828711207
D86963_at,1.49775907413
X97301_at,1.49737694411
M58026_at,1.49728530726
Z83745_at,1.49651861373
X52001_at,1.49580290078
X99656_at,1.49546234458
HG2743-HT2845_at,1.49418486952
U10324_at,1.49156034963
AF000231_at,1.49038045214
U50939_at,1.49009200082
AC000066_at,1.48983573509
J05008_at,1.48867569562
D85527_at,1.48743652112
M62403_s_at,1.48742220922
U45328_s_at,1.48724945481
U86602_at,1.48720560016
D87451_at,1.48712169919
L06175_at,1.48709036749
X56253_rna1_at,1.48702775285
HG3597-HT3800_f_at,1.48640086395
U26312_s_at,1.48616945022
U55766_at,1.4861355817
L05188_f_at,1.48540723687
M60891_s_at,1.48472285695
L28957_at,1.48340146598
D00654_at,1.4832955721
HG759-HT759_s_at,1.48195210479
J04809_rna1_at,1.48121202035
X04828_at,1.480311715
L32976_at,1.47906705264
L40371_at,1.47872342647
M23575_f_at,1.47861666806
U20998_at,1.47861096484
M94630_at,1.47838945693
S62027_s_at,1.47796015008
Z46967_at,1.47672382052
HG4099-HT4369_s_at,1.47671372047
U76764_s_at,1.47606950141
Y13115_at,1.47604568003
D14664_at,1.47578791271
X76383_at,1.47520971832
D87937_at,1.47515414343
M19888_at,1.47510049011
X69433_at,1.47490265416
U88047_at,1.47475662068
U34976_at,1.47394896528
U61374_at,1.47316950204
D10495_at,1.47299176933
M20137_at,1.47177024193
X83492_s_at,1.47176822841
U60808_s_at,1.47004330095
L07919_at,1.46940077479
U71088_at,1.46890131
L24774_s_at,1.4677034983
U50733_at,1.46744167525
HG3523-HT4899_s_at,1.46732943873
HG3549-HT3751_at,1.46671521828
Z49194_at,1.46645358599
L42611_f_at,1.46565175656
X82240_rna1_at,1.465259711
HG2507-HT2603_at,1.46489885622
U21943_at,1.46312639949
M63488_at,1.46272214445
U25849_at,1.4626593303
D13643_at,1.46199678201
HG3254-HT3431_at,1.46189488632
X54871_at,1.46158372733
U02081_at,1.46130944725
U79296_at,1.46106333603
M92303_at,1.46073270928
AC000064_cds1_at,1.46033593225
S82597_rna1_s_at,1.46021155608
HG2090-HT2152_s_at,1.45990544754
L10413_at,1.45955404759
L77566_at,1.45931900457
U15590_at,1.45897198793
AF005775_at,1.45892562369
U23752_at,1.4587015899
L42354_at,1.45867727162
X79066_at,1.45865723815
M24283_at,1.45723524918
X54232_at,1.45614878503
U17714_at,1.45478943724
HG3432-HT3618_at,1.45471056082
U56976_at,1.4544951712
D45906_at,1.45436520377
S75168_rna1_at,1.45396804399
X02910_at,1.45325374769
U27459_at,1.45213393087
U11861_at,1.45114712105
L40400_at,1.45102486699
HG1148-HT1148_at,1.44891608303
D32129_f_at,1.44853885016
U63717_at,1.44850924735
HG1116-HT1116_at,1.44732223082
M24766_s_at,1.44675858676
X98261_at,1.44658929199
X70649_at,1.44592187421
L32140_at,1.44364401838
U93091_at,1.44353745141
U79242_at,1.4422328897
L05515_at,1.44086714637
X80230_at,1.44037623893
D50917_at,1.43801223076
U82256_at,1.43760238492
X99947_at,1.43685381032
HG311-HT311_at,1.43476056039
D38491_at,1.43446691945
X56687_s_at,1.43275496416
HG825-HT825_at,1.43224776374
U45983_at,1.43100963929
M31994_at,1.43093467136
U33821_at,1.43047485365
U40370_at,1.42969618131
U41898_at,1.42939613647
Z33905_at,1.42836875016
U50839_at,1.42813759858
M86546_at,1.42791634644
U90543_s_at,1.42783069378
D14658_at,1.42743815001
J04605_at,1.42732704436
J02947_s_at,1.42675979961
M87860_at,1.42661986413
D86988_at,1.42659542134
D45371_at,1.42643951128
D82346_at,1.42601087567
L33477_at,1.42549013244
X51441_at,1.42474865342
M83772_at,1.42467263022
U49957_s_at,1.42435410717
AB000466_at,1.42321447519
X57348_s_at,1.42294183103
HG4593-HT4998_at,1.42268977434
L76571_at,1.4226463757
HG2271-HT2367_s_at,1.42245872151
M26061_at,1.42238875964
HG2566-HT4792_r_at,1.4214744259
U34879_rna1_at,1.42124368394
S69189_at,1.4205853554
D85433_at,1.42014154193
U66198_at,1.41955140992
M33195_at,1.41715851734
U19906_at,1.41545909497
M24439_at,1.41534910827
U57450_at,1.41523625194
X71345_f_at,1.41516792644
X79780_at,1.41466883721
U31556_at,1.41465265199
M31525_at,1.41434581496
L27071_at,1.41395649751
U17280_at,1.413774841
U18235_at,1.41361779858
M38591_at,1.41334588851
M23668_at,1.41220534641
HG3395-HT3573_s_at,1.4108096911
Z97054_xpt2_at,1.41056833353
X82200_at,1.4104987651
X51417_at,1.41019040473
HG3884-HT4154_at,1.40986526055
M74826_at,1.40951839126
X92720_at,1.40951231714
S72503_s_at,1.40929528435
U07806_s_at,1.40914384485
U02493_at,1.40839203087
D80002_at,1.40839133982
D16469_at,1.40829299879
X67697_at,1.40803467989
M16447_at,1.40784159411
Y08991_at,1.40720809409
Z74616_s_at,1.40635681624
L76159_at,1.40620523916
U76272_at,1.40432492893
M14483_rna1_s_at,1.40426968201
S54005_s_at,1.40425471309
M80254_at,1.40314700889
M34715_at,1.40275402319
X83301_s_at,1.40207334931
X96752_at,1.401710036
X73874_at,1.40155878733
Y08136_at,1.40151426561
X66397_at,1.39979924879
HG1139-HT4910_at,1.39933858759
X72475_at,1.39881816306
U74324_at,1.39820933575
J03507_at,1.39817638242
U18549_at,1.39661204628
D87120_at,1.39615471666
S78271_s_at,1.39563727768
D13370_at,1.39532318057
M77810_at,1.39517016059
X77744_at,1.39424486946
U65785_at,1.3940829927
U08023_at,1.3939385034
HG2510-HT2606_at,1.39391296731
U08336_at,1.3925310391
D49396_at,1.39102695733
U36341_rna1_at,1.39097341396
U25138_at,1.39095401593
X99140_at,1.3909268835
L12760_s_at,1.39020055014
J04970_at,1.39005488998
U33838_s_at,1.38836103101
D86962_at,1.38789878012
U26174_at,1.38784498864
U24056_s_at,1.38716803974
J04093_s_at,1.38682843634
S37730_s_at,1.38584371512
L27943_at,1.38509892781
X60673_rna1_at,1.384459668
M62958_at,1.38429795823
HG4011-HT4804_s_at,1.38415537636
U64520_at,1.38359460851
M67439_at,1.38288154472
D87989_at,1.38288085093
U85245_at,1.38153723782
U77665_at,1.38101773164
M55422_at,1.38028660138
Y10812_at,1.37980225575
U09770_at,1.37935157914
M21389_at,1.37896198174
HG243-HT243_s_at,1.37894655073
HG180-HT180_at,1.37882189971
X80915_rna1_at,1.37790809942
M74099_at,1.37604258579
HG1071-HT1071_at,1.37599023264
Z34974_s_at,1.37567698471
L21936_at,1.37557923346
HG3175-HT3352_at,1.37556690979
J04615_at,1.37521732268
L17328_at,1.37488134818
D16480_at,1.37428821665
M83221_at,1.37387370811
L17075_s_at,1.37312769912
U22028_r_at,1.37274743152
U71203_s_at,1.37197876674
X65614_at,1.37183780049
D38037_at,1.37164313132
L41887_rna1_at,1.37155614293
M69197_xpt2_s_at,1.37144387382
M57703_s_at,1.37017010754
D63998_at,1.37010822103
L41919_rna1_at,1.36918038327
U36221_at,1.36877332632
D79988_at,1.36815484774
D83783_at,1.36735902464
HG3566-HT3769_at,1.3662276698
U69126_s_at,1.36588597031
L29306_s_at,1.36555238541
X52520_at,1.36494268997
L00634_s_at,1.3646405863
X91117_rna1_at,1.36456203742
U42390_at,1.36452122132
X59618_at,1.36435313236
U04806_s_at,1.36312720924
V00563_at,1.36297247122
L00972_at,1.3618795412
U66464_at,1.3613475395
S56151_s_at,1.36050812994
X16504_s_at,1.36049050856
U51920_at,1.3593390872
U61397_s_at,1.3590657119
D83782_at,1.35862541573
M61764_at,1.35772371571
U51678_at,1.35729232103
X67491_f_at,1.35602102399
L38933_rna1_at,1.35578460328
M33987_at,1.35405842154
M74088_s_at,1.35169735686
HG2260-HT2349_s_at,1.35122945267
M60626_at,1.3506764038
S83362_s_at,1.35053060452
X99076_rna1_at,1.35052592192
U00947_s_at,1.34983804171
D21851_at,1.34909864721
M15656_at,1.34876300151
U86759_s_at,1.3467724616
M27161_at,1.34597921172
S73591_at,1.34501717893
S50223_at,1.3443422125
X81372_at,1.34352918775
M68907_s_at,1.34352507884
M16714_at,1.34348490532
X63629_at,1.34303023383
Z69881_at,1.34215410534
M34458_rna1_s_at,1.34174887218
M28212_at,1.33930009786
X78342_at,1.33892615116
L40407_at,1.33815965808
U79526_at,1.33801651494
U22398_at,1.33747451123
D16294_at,1.33694792791
U96629_rna2_at,1.33658493359
M25269_at,1.33642243167
X66360_at,1.33634942006
M80244_at,1.33626715674
U28150_at,1.33573564874
Y13896_at,1.33512958863
M74089_at,1.33453993194
D26598_at,1.33441213697
S79048_at,1.33435988981
AB002314_at,1.3341215804
M97639_at,1.33358428831
U14407_at,1.33352619251
Z12173_at,1.33316436534
U28687_at,1.33299410767
U51587_at,1.33298569988
X71874_cds1_at,1.33261167915
L19063_at,1.33168842115
S81944_at,1.33143312292
Z83821_cds2_at,1.33128701285
U32849_at,1.33113542717
L47345_at,1.33081185132
U44755_at,1.33036511207
U06863_at,1.32995406559
M91036_rna1_at,1.32894517498
L14922_at,1.32878291923
X56667_at,1.32757898002
D85245_at,1.32724744343
U93237_rna2_at,1.3271428166
X82206_s_at,1.32661104543
U63743_at,1.32652851189
M57731_s_at,1.32512212118
X75315_at,1.32422718777
X13100_s_at,1.32422486077
X80878_at,1.32407785637
D86978_at,1.32339142455
M60298_at,1.32285393462
X51956_rna1_at,1.32275223618
M29386_s_at,1.32134229429
L25851_at,1.32093680602
X69116_s_at,1.32064593217
M63589_at,1.32014968748
X97671_at,1.32001473798
U13706_at,1.31926124729
X76302_at,1.31883895111
U17760_rna1_at,1.31776921026
S68616_at,1.31750463634
X79483_at,1.31747528079
X56681_s_at,1.31736252757
HG896-HT896_at,1.31522282392
D87452_at,1.31424714708
D63879_at,1.31352984882
X66403_at,1.31192502635
X83228_at,1.31173559936
D38122_at,1.31079279733
U67611_at,1.31027401175
M80478_at,1.30727830168
D38293_at,1.30590820905
M37721_at,1.30581728798
U11313_at,1.30481703042
M73780_at,1.30406605703
M90657_at,1.3035082159
